Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,X.Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,pillName
22474,146.8398,13.4709,158,107,190,190.5497,95.9849,190.6436,95.8213,638.5341,63,47,257,98,273.2383,104.7246,0.0278,0.6927,257.3286,3300077,152,-1.1125,0.032,100,3300077,63,91,177.1042,98,2.6091,0.3833,0.9863,00228-2779-11_PART_1_OF_1_CHAL10_SB_3F211FE8.jpg
22264,145.4643,17.6446,118,17,174,190.5685,95.9356,190.6561,95.3519,635.9483,64,47,256,98,272.2525,104.1217,0.0389,0.6918,256.3299,3238617,152,-1.7441,4.0704,100,3238617,64,88,177.0929,98,2.6148,0.3824,0.9827,00228-2779-11_PART_1_OF_1_CHAL10_SF_3F211FE8.jpg
10184,182.1319,22.8447,118,117,223,191.9662,96.1383,192.6541,95.8649,375.7473,135,39,114,114,114.2363,113.5075,177.347,0.9064,115.4859,1854831,188,-2.0627,3.3432,100,1854831,141,69,150.9936,114,1.0064,0.9936,0.985,00228-2803-11_PART_1_OF_1_CHAL10_SB_34269A44.jpg
10230,179.9537,21.8587,118,117,226,191.8857,96.0183,191.4794,95.7319,375.7473,135,39,114,114,114.4258,113.8313,5.8906,0.9105,115.6936,1840926,186,-2.142,3.5208,100,1840926,138,117,22.3532,114,1.0052,0.9948,0.9862,00228-2803-11_PART_1_OF_1_CHAL10_SF_34269A44.jpg
32951,129.7207,9.7266,125,93,190,192.1058,95.9936,194.1193,95.1737,673.5706,87,2,210,188,212.0702,197.8332,2.8985,0.9127,210.8767,4274428,128,1.1106,1.9036,100,4274428,127,179,50.1944,188,1.072,0.9329,0.993,00245-0041-11_PART_1_OF_1_CHAL10_SB_9623CB0E.jpg
32740,131.8626,13.4474,118,81,192,192.0374,95.8833,188.2298,94.9229,670.1564,88,2,208,188,211.045,197.5212,179.1807,0.9161,209.695,4317180,129,0.7857,0.275,100,4317180,103,40,147.0678,188,1.0685,0.9359,0.9931,00245-0041-11_PART_1_OF_1_CHAL10_SF_9623CB0E.jpg
40533,135.4942,9.3726,137,87,179,191.9845,96.1189,191.9743,95.5817,810.4579,37,21,310,150,324.0932,159.2388,0.0551,0.7755,310.1612,5491987,136,-0.3684,1.4904,100,5491987,37,101,1.8476,150,2.0353,0.4913,0.9911,00310-0279-10_PART_1_OF_1_CHAL10_SB_131C8994.jpg
40695,135.9406,10.0708,138,81,182,191.9887,95.8898,192.1884,96.2923,810.4579,37,21,310,150,323.8177,160.0113,179.9884,0.7786,310.1612,5532102,137,-0.4998,1.6295,100,5532102,37,91,178.1524,150,2.0237,0.4941,0.9921,00310-0279-10_PART_1_OF_1_CHAL10_SF_131C8994.jpg
28186,165.5525,15.0552,171,99,203,191.9827,95.9218,191.6735,95.6064,703.7473,52,40,280,112,296.6635,120.9705,179.9466,0.7152,280.4568,4666263,169,-2.1051,4.3988,100,4666263,52,88,176.7295,112,2.4524,0.4078,0.9918,00310-0281-60_PART_1_OF_1_CHAL10_SB_091C84E4.jpg
28350,166.1855,15.5179,172,110,199,191.9573,95.7809,191.8685,96.0457,704.5757,52,39,280,113,296.734,121.6454,179.9987,0.7176,280.6439,4711358,170,-1.986,3.9524,100,4711358,52,105,3.882,113,2.4393,0.4099,0.9912,00310-0281-60_PART_1_OF_1_CHAL10_SF_091C84E4.jpg
28854,137.4056,10.5794,142,91,174,191.9576,96.1628,191.9978,95.8882,707.6468,52,38,280,116,295.7394,124.2244,179.862,0.7241,280.3016,3964702,140,-1.0539,1.7082,100,3964702,52,91,177.3417,116,2.3807,0.42,0.9903,00310-0282-60_PART_1_OF_1_CHAL10_SB_0F1C87E4.jpg
28586,138.3871,9.9813,118,90,175,191.9164,95.9935,191.9767,96.0989,706.2325,51,39,281,114,296.6304,122.7009,179.9686,0.7202,281.2152,3955934,140,-0.7767,1.5382,100,3955934,51,98,2.2418,114,2.4175,0.4136,0.9914,00310-0282-60_PART_1_OF_1_CHAL10_SF_0F1C87E4.jpg
22479,138.9095,15.0051,118,50,168,190.9304,95.8029,191.9386,95.6023,641.7056,63,47,258,97,275.7857,103.7804,179.9143,0.686,258.774,3122546,141,-0.5645,-0.4124,100,3122546,63,86,175.5673,97,2.6574,0.3763,0.9871,00378-0143-01_PART_1_OF_1_CHAL10_SB_8221411A.jpg
22353,135.6136,21.2347,118,13,171,190.734,95.8423,191.1368,95.3696,640.1909,63,47,258,98,273.8272,103.9368,0.0262,0.6854,258.0949,3031370,140,-1.4936,3.4658,100,3031370,63,100,1.5542,98,2.6346,0.3796,0.9818,00378-0143-01_PART_1_OF_1_CHAL10_SF_8221411A.jpg
8823,170.8939,19.2235,118,113,203,192.0284,95.9011,192.5261,95.7358,348.4335,139,43,106,106,106.1641,105.8153,7.3917,0.9132,107.4244,1507797,176,-2.0898,3.2301,100,1507797,145,70,151.049,106,1.0033,0.9967,0.9856,00378-0152-01_PART_1_OF_1_CHAL10_SB_3D231E88.jpg
8816,168.5002,18.5337,118,112,201,192.0681,95.7907,191.7903,95.6355,349.0193,139,43,106,106,106.0886,105.8066,7.929,0.9095,107.3546,1485498,174,-2.0691,3.0821,100,1485498,145,70,152.2415,106,1.0027,0.9973,0.9848,00378-0152-01_PART_1_OF_1_CHAL10_SF_3D231E88.jpg
11162,152.5485,14.2031,118,102,201,191.8876,95.8082,192.1123,95.6883,393.6468,132,36,120,119,119.5865,118.842,6.7622,0.9052,120.7684,1702746,157,-1.2429,1.1723,100,1702746,137,121,25.5041,119,1.0063,0.9938,0.9852,00378-0183-01_PART_1_OF_1_CHAL10_SB_95204A82.jpg
11216,151.826,14.0631,118,98,197,191.9879,95.8495,191.5576,95.7371,395.061,132,36,120,120,119.7309,119.2729,12.7675,0.9031,121.0785,1702880,156,-1.2551,1.0628,100,1702880,162,43,120.8014,119.9456,1.0038,0.9962,0.9848,00378-0183-01_PART_1_OF_1_CHAL10_SF_95204A82.jpg
16381,126.5312,13.368,118,55,183,191.9287,95.7366,192.5324,95.4062,476.9016,119,23,145,145,144.5995,144.2393,16.7164,0.9051,146.1095,2072708,127,0.1034,2.1143,100,2072708,123,120,19.179,144.2498,1.0025,0.9975,0.9871,00378-0184-01_PART_1_OF_1_CHAL10_SB_652032B1.jpg
16431,129.0903,13.3849,118,58,185,191.6984,96.0119,190.6161,95.9103,478.6589,119,23,145,145,144.8585,144.4209,179.3415,0.9012,146.3489,2121083,130,0.1055,0.6321,100,2121083,135,142,39.4547,145,1.003,0.997,0.9868,00378-0184-01_PART_1_OF_1_CHAL10_SF_652032B1.jpg
11029,180.6194,21.1591,186,117,216,192.026,95.977,192.4235,95.9183,389.4041,133,37,118,118,118.7024,118.3006,17.9545,0.914,120.2082,1992051,187,-2.4218,4.4682,100,1992051,143,131,36.2026,118,1.0034,0.9966,0.987,00378-0186-01_PART_1_OF_1_CHAL10_SB_5626AB25.jpg
11023,180.4435,21.3058,187,116,218,191.9086,95.8271,191.461,95.7795,389.9899,133,37,118,118,118.6046,118.3337,167.5588,0.9108,120.0666,1989029,186,-2.3369,4.2306,100,1989029,140,126,29.9816,118,1.0023,0.9977,0.9866,00378-0186-01_PART_1_OF_1_CHAL10_SF_5626AB25.jpg
6946,166.1391,18.841,174,103,203,191.9385,95.8588,192.0059,95.7718,309.8061,145,49,94,94,94.3014,93.7836,1.8481,0.9094,95.6033,1154002,173,-1.9375,2.286,100,1154002,154,125,37.3493,94,1.0055,0.9945,0.9829,00378-0208-01_PART_1_OF_1_CHAL10_SB_99204CF2.jpg
6944,166.6604,19.5498,118,102,220,191.8106,96.0573,191.3782,96.0349,309.2203,145,49,94,94,94.3489,93.7094,169.2433,0.9126,95.6033,1157290,173,-1.6837,1.8787,100,1157290,154,67,142.6507,94,1.0068,0.9932,0.9833,00378-0208-01_PART_1_OF_1_CHAL10_SF_99204CF2.jpg
13646,181.7362,23.215,118,117,233,192.1193,96.1345,193.4571,95.9974,434.86,126,30,132,132,132.1392,131.4873,170.6508,0.9068,133.3604,2479972,189,-1.6143,2.2036,100,2479972,126,87,171.8091,132,1.005,0.9951,0.9872,00378-0216-01_PART_1_OF_1_CHAL10_SB_74203A31.jpg
13671,173.1509,19.1929,118,116,231,191.9683,95.9668,192.8557,95.89,435.4457,126,30,132,132,132.4701,131.3992,162.0459,0.906,133.7012,2367146,179,-1.8788,3.1385,100,2367146,137,58,145.3591,132,1.0081,0.9919,0.9866,00378-0216-01_PART_1_OF_1_CHAL10_SF_74203A31.jpg
6880,170.9083,21.518,118,114,218,192.0379,96.1504,192.7366,96.0535,308.6346,145,49,94,94,93.8907,93.2988,6.264,0.9076,95.0368,1175849,178,-1.6011,1.6541,100,1175849,145,104,8.4711,93.9235,1.0063,0.9937,0.9823,00378-0218-01_PART_1_OF_1_CHAL10_SB_BF205FB2.jpg
6856,172.2239,21.2817,118,116,212,192.0034,95.8232,192.2381,95.7788,308.6346,145,49,94,94,93.6783,93.1841,172.7666,0.9045,95.0158,1180767,180,-1.8837,2.2075,100,1180767,151,72,149.6568,93.987,1.0053,0.9947,0.9808,00378-0218-01_PART_1_OF_1_CHAL10_SF_BF205FB2.jpg
19610,169.4491,16.1958,175,101,217,192.1038,95.8739,192.5767,95.688,521.2864,113,17,158,158,158.4971,157.5311,174.158,0.9068,159.7655,3322896,174,-2.2314,4.6037,100,3322896,126,51,147.0062,158,1.0061,0.9939,0.9893,00378-0232-01_PART_1_OF_1_CHAL10_SB_86204302.jpg
19633,170.6362,16.7783,176,99,221,191.9198,95.9677,191.099,95.9124,522.4579,113,17,158,158,158.509,157.7041,6.8669,0.9038,159.8155,3350101,175,-2.1252,4.3181,100,3350101,119,63,156.0011,158,1.0051,0.9949,0.9883,00378-0232-01_PART_1_OF_1_CHAL10_SF_86204302.jpg
13580,161.1015,16.3103,118,108,208,191.9792,96.0437,193.1012,95.4543,433.6884,126,30,132,132,131.8123,131.1759,179.2088,0.9073,132.9662,2187758,164,-1.2109,2.0217,100,2187758,130,72,158.8387,131.5219,1.0049,0.9952,0.987,00378-0305-01_PART_1_OF_1_CHAL10_SB_332199CC.jpg
13642,156.4249,15.5492,118,101,209,191.8195,96.0843,191.0655,95.5468,434.86,126,30,132,132,132.0151,131.5723,3.3576,0.9065,133.3304,2133948,159,-0.9112,1.3274,100,2133948,130,121,21.562,132,1.0034,0.9966,0.9871,00378-0305-01_PART_1_OF_1_CHAL10_SF_332199CC.jpg
16311,161.3102,16.526,118,99,216,191.9674,95.9589,193.4641,95.3875,474.6589,120,24,144,144,144.3766,143.8447,177.7435,0.9098,145.6022,2631130,163,-0.8724,2.0698,100,2631130,122,116,15.9454,144,1.0037,0.9963,0.9887,00378-0310-01_PART_1_OF_1_CHAL10_SB_4121A08D.jpg
16356,156.187,15.059,118,95,205,191.791,96.0244,191.2482,95.5181,475.8305,120,24,144,144,144.5354,144.0831,0.6025,0.9078,145.8904,2554594,159,-0.9315,1.5557,100,2554594,129,59,151.3269,144,1.0031,0.9969,0.9885,00378-0310-01_PART_1_OF_1_CHAL10_SF_4121A08D.jpg
50464,145.7377,14.023,118,82,191,191.9828,96.1087,192.3829,94.3129,904.0975,20,8,343,176,354.4517,181.2737,179.9683,0.7758,343.3278,7354506,148,-0.7827,0.8125,100,7354506,20,94,177.4959,176,1.9553,0.5114,0.992,00378-0350-01_PART_1_OF_1_CHAL10_SB_2D2116B8.jpg
50501,146.1142,12.8579,118,108,191,191.9591,95.9909,192.1494,95.4294,902.4407,21,8,342,176,354.4602,181.4022,0.0818,0.7792,342.7725,7378915,148,-0.3583,-0.0391,100,7378915,21,107,3.8474,176,1.954,0.5118,0.9925,00378-0350-01_PART_1_OF_1_CHAL10_SF_2D2116B8.jpg
11589,151.6265,14.3347,118,82,193,191.9087,95.9283,192.4755,95.2628,401.3036,131,35,122,122,121.6774,121.268,11.8216,0.9043,123.0163,1757200,155,-1.1925,1.167,100,1757200,133,114,17.9931,121.6224,1.0034,0.9966,0.9856,00378-0501-01_PART_1_OF_1_CHAL10_SB_CA21657B.jpg
11514,152.2539,15.3346,118,86,204,191.8356,95.9561,190.9447,95.3234,400.7178,131,35,122,122,121.5344,120.6249,2.9789,0.9011,122.5887,1753051,155,-0.9027,0.6566,100,1753051,131,102,5.6176,121.4116,1.0075,0.9925,0.9849,00378-0501-01_PART_1_OF_1_CHAL10_SF_CA21657B.jpg
11713,150.7265,13.5137,118,84,192,192.1543,95.9445,192.7099,95.3255,403.061,131,35,122,122,122.614,121.6293,16.606,0.906,124.0363,1765459,153,-1.0273,1.1843,100,1765459,162,150,60.5416,122,1.0081,0.992,0.9857,00378-0503-01_PART_1_OF_1_CHAL10_SB_C923E4BF.jpg
11582,152.0239,14.9824,118,64,200,192.0393,96.1578,191.0282,95.6289,401.061,131,36,122,121,122.2903,120.5873,1.2382,0.9048,123.3572,1760741,154,-0.8134,1.04,100,1760741,132,110,11.2188,121,1.0141,0.9861,0.9856,00378-0503-01_PART_1_OF_1_CHAL10_SF_C923E4BF.jpg
11690,172.4606,19.1217,118,115,214,192.0496,95.9673,192.6708,95.5946,403.061,131,35,122,122,122.3361,121.6662,179.1884,0.9042,123.4828,2016064,177,-1.9732,3.329,100,2016064,136,70,155.0952,122,1.0055,0.9945,0.9856,00378-0505-01_PART_1_OF_1_CHAL10_SB_652332F9.jpg
11589,171.1799,19.7028,118,116,213,191.9438,95.9868,190.9535,95.6392,401.3036,131,35,122,122,121.8113,121.1347,175.4754,0.9043,122.9309,1983804,174,-1.5469,2.3175,100,1983804,135,73,158.0255,121.6224,1.0056,0.9944,0.9856,00378-0505-01_PART_1_OF_1_CHAL10_SF_652332F9.jpg
13484,174.6539,20.1839,118,104,203,191.9633,95.9705,192.3967,95.726,432.0315,126,31,132,130,131.4871,130.5707,5.99,0.9078,132.6725,2355033,181,-2.0623,3.0025,100,2355033,127,110,13.5125,130,1.007,0.993,0.9872,00378-0722-19_PART_1_OF_1_CHAL10_SB_3E241F00.jpg
13430,175.1144,19.2661,118,108,220,191.9343,95.9823,191.1711,95.7114,430.3747,127,31,130,130,130.8575,130.6735,158.892,0.9112,132.2006,2351787,180,-2.1304,3.9579,100,2351787,140,55,143.3035,130,1.0014,0.9986,0.988,00378-0722-19_PART_1_OF_1_CHAL10_SF_3E241F00.jpg
22563,178.6296,19.3928,118,117,212,192.0698,95.9274,192.9508,95.5802,559.9138,107,11,170,170,169.8472,169.1408,6.1492,0.9044,171.0935,4030419,184,-2.158,4.0771,100,4030419,113,129,23.4185,169.7056,1.0042,0.9958,0.9894,00378-0724-19_PART_1_OF_1_CHAL10_SB_39241C90.jpg
22519,178.8151,18.0645,182,115,214,191.8551,95.9599,190.8741,95.6192,559.9138,107,11,170,170,169.673,168.9844,173.8001,0.9026,170.7659,4026738,183,-2.4621,5.8744,100,4026738,110,72,165.0686,169.7056,1.0041,0.9959,0.9892,00378-0724-19_PART_1_OF_1_CHAL10_SF_39241C90.jpg
26476,65.1163,23.6036,45,28,120,190.2751,95.6928,205.1118,95.7633,698.333,52,43,280,106,298.7539,112.8363,179.7561,0.6822,280.6439,1724019,63,0.58,-0.4973,100,1724019,52,85,176.118,106,2.6477,0.3777,0.9838,00378-1010-01_PART_1_OF_1_CHAL10_SB_072103C8.jpg
26373,64.1698,26.3277,118,10,119,190.3615,96.0582,206.5562,95.3531,695.8478,52,43,280,105,298.7284,112.407,0.0534,0.6844,280.4015,1692351,56,0.3824,-0.7535,100,1692351,52,87,176.9335,105,2.6576,0.3763,0.9854,00378-1010-01_PART_1_OF_1_CHAL10_SF_072103C8.jpg
13918,160.0246,14.6695,118,106,193,192.1678,96.0429,192.9374,95.6379,438.86,125,30,134,132,133.6171,132.6248,171.1681,0.9081,134.7368,2227222,163,-1.8245,3.1245,100,2227222,131,68,155.908,132,1.0075,0.9926,0.9874,00378-1053-01_PART_1_OF_1_CHAL10_SB_32211928.jpg
13959,161.7199,16.4317,118,110,201,192.0078,95.9842,190.6944,95.5295,441.6884,125,29,134,134,133.704,132.9291,4.0222,0.8992,134.8481,2257448,163,-1.307,1.7404,100,2257448,137,135,35.3401,133.5748,1.0058,0.9942,0.986,00378-1053-01_PART_1_OF_1_CHAL10_SF_32211928.jpg
13742,173.8553,18.7049,118,113,217,192.0615,96.1525,192.9398,95.8702,435.4457,126,30,132,132,132.5788,131.9733,29.8535,0.9107,133.8432,2389120,177,-2.1104,4.0666,100,2389120,133,128,29.0546,132,1.0046,0.9954,0.9878,00378-1105-01_PART_1_OF_1_CHAL10_SB_D822EC47.jpg
13808,172.0606,18.076,118,103,213,191.9539,96.006,191.2199,95.7131,437.4457,126,29,132,133,132.7491,132.437,149.7516,0.9068,134.6291,2375813,176,-2.1206,4.0588,100,2375813,156,39,121.3287,132,1.0024,0.9976,0.987,00378-1105-01_PART_1_OF_1_CHAL10_SF_D822EC47.jpg
22650,170.5879,16.315,118,99,213,191.9822,96.0412,193.405,95.5594,561.0854,107,11,170,170,170.1763,169.4647,177.5529,0.9041,171.3972,3863816,172,-2.0598,4.6649,100,3863816,115,134,24.4716,170,1.0042,0.9958,0.9895,00378-1110-01_PART_1_OF_1_CHAL10_SB_15210A88.jpg
22730,169.3138,16.2543,118,109,207,191.8017,96.0267,190.5519,95.5083,561.6711,107,11,170,170,170.4299,169.8102,178.0961,0.9054,171.712,3848502,172,-1.9176,4.0513,100,3848502,110,70,161.6706,170,1.0036,0.9964,0.9895,00378-1110-01_PART_1_OF_1_CHAL10_SF_15210A88.jpg
13634,167.7748,17.2575,175,95,202,191.9781,95.7304,192.0213,95.5446,465.1198,104,49,175,93,181.2599,95.7705,179.9837,0.792,175.4822,2287442,174,-2.2241,3.7911,100,2287442,104,92,175.7515,93,1.8926,0.5284,0.9859,00378-1125-01_PART_1_OF_1_CHAL10_SB_7E203F41.jpg
13628,167.8887,18.499,177,99,203,191.9899,95.9518,192.1011,95.9407,464.2914,104,50,175,92,181.1608,95.7807,179.9905,0.7944,175.3454,2287987,175,-1.8707,2.4271,100,2287987,104,94,176.4033,92,1.8914,0.5287,0.9874,00378-1125-01_PART_1_OF_1_CHAL10_SF_7E203F41.jpg
10912,169.3008,17.9071,177,115,195,191.9503,95.9063,192.0116,95.613,407.8478,117,50,150,92,151.0028,92.0088,0.277,0.8244,150.4792,1847410,176,-2.3125,3.8734,100,1847410,117,102,4.5739,92,1.6412,0.6093,0.9855,00378-1140-01_PART_1_OF_1_CHAL10_SB_B8235C0A.jpg
10941,169.5309,19.0815,118,115,200,192.119,95.9288,192.0473,95.6014,407.8478,117,50,150,92,151.1041,92.1915,0.3194,0.8266,150.5623,1854838,176,-1.9365,2.5614,100,1854838,117,102,4.9533,92,1.639,0.6101,0.9862,00378-1140-01_PART_1_OF_1_CHAL10_SF_B8235C0A.jpg
17008,169.804,16.2925,176,114,199,191.9576,95.9516,191.7189,95.5245,511.3452,98,38,188,116,188.9454,114.6112,0.231,0.8174,188.3826,2888026,175,-2.5508,5.3744,100,2888026,98,90,176.3478,116,1.6486,0.6066,0.9869,00378-1150-01_PART_1_OF_1_CHAL10_SB_8B23458A.jpg
17108,170.4122,17.7791,177,112,202,191.9826,96.0192,191.6833,95.6528,511.3452,98,38,188,116,189.1913,115.1352,0.3338,0.8222,188.5206,2915412,176,-2.1151,3.5337,100,2915412,98,103,4.2588,116,1.6432,0.6086,0.9873,00378-1150-01_PART_1_OF_1_CHAL10_SF_8B23458A.jpg
26945,170.1909,18.0311,179,110,202,191.9908,95.9217,192.0346,95.5295,718.2325,47,45,290,102,310.1482,110.6163,0.1088,0.6564,290.2912,4585794,177,-1.8242,2.6181,100,4585794,47,103,2.5667,102,2.8038,0.3567,0.9862,00378-1165-91_PART_1_OF_1_CHAL10_SB_3E201F00.jpg
27027,170.2803,17.6707,179,110,207,191.8413,95.8455,191.98,95.8405,714.9188,47,45,290,102,310.0039,111.0046,0.1897,0.6645,290.2482,4602165,177,-1.9099,3.0689,100,4602165,47,89,177.6305,102,2.7927,0.3581,0.9893,00378-1165-91_PART_1_OF_1_CHAL10_SF_3E201F00.jpg
33123,135.4114,9.7157,135,82,194,191.8371,95.8579,191.7514,95.225,763.7889,39,35,305,122,322.093,130.9358,179.9569,0.7135,305.3211,4485233,135,0.3354,1.8618,100,4485233,39,92,177.3719,122,2.4599,0.4065,0.9919,00378-1411-01_PART_1_OF_1_CHAL10_SB_8023407A.jpg
33311,134.281,14.5344,118,49,184,192.0121,95.8656,191.6953,94.9518,766.6173,39,34,306,123,322.9259,131.3394,179.9849,0.7123,306.1976,4473035,136,-1.1571,3.6852,100,4473035,39,91,177.9412,123,2.4587,0.4067,0.9909,00378-1411-01_PART_1_OF_1_CHAL10_SF_8023407A.jpg
10456,146.3861,14.907,118,82,188,191.9047,96.0077,191.6679,95.6848,399.1787,118,56,148,80,154.7775,86.0138,0.0215,0.8246,148.8624,1530613,150,-0.883,0.6053,100,1530613,118,104,6.1702,80,1.7995,0.5557,0.9903,00378-1800-01_PART_1_OF_1_CHAL10_SB_6823B45D.jpg
10285,144.0274,12.7706,118,93,185,191.8163,95.784,191.7284,95.2709,399.664,118,56,148,79,154.1688,84.9411,0.0748,0.8091,148.3375,1481322,146,-0.5612,0.0793,100,1481322,118,90,176.1345,79,1.815,0.551,0.9881,00378-1800-01_PART_1_OF_1_CHAL10_SF_6823B45D.jpg
10156,167.018,18.6657,118,117,198,191.9134,95.9846,191.8361,95.6606,395.1787,118,57,148,78,153.7067,84.1279,179.964,0.8172,148.1216,1696235,173,-1.8486,2.3329,100,1696235,118,92,177.6785,78,1.8271,0.5473,0.99,00378-1803-01_PART_1_OF_1_CHAL10_SB_2A23950C.jpg
10137,166.7816,18.5786,118,113,207,192.1436,96.0003,192.0723,95.6561,394.9361,119,57,147,78,153.4691,84.1005,179.8651,0.8167,147.411,1690665,173,-1.8152,2.3673,100,1690665,119,88,175.7205,78,1.8248,0.548,0.9897,00378-1803-01_PART_1_OF_1_CHAL10_SF_2A23950C.jpg
10242,148.2924,14.5856,118,78,190,191.9455,96.0097,191.6378,95.6728,396.3503,118,57,148,78,154.8102,84.2355,0.2839,0.8193,148.7582,1518811,152,-1.2392,1.3352,100,1518811,118,103,5.7872,78,1.8378,0.5441,0.991,00378-1807-01_PART_1_OF_1_CHAL10_SB_1A238D5C.jpg
10173,147.0228,13.6568,118,98,187,191.9192,96.0195,191.4285,95.5693,395.1787,118,57,148,78,153.9536,84.1336,179.8974,0.8186,148.2161,1495663,151,-0.82,0.2162,100,1495663,118,92,176.9059,78,1.8299,0.5465,0.99,00378-1807-01_PART_1_OF_1_CHAL10_SF_1A238D5C.jpg
10176,151.5456,15.0149,118,92,189,191.7145,95.9918,191.6989,95.6175,394.9361,118,57,147,78,153.8043,84.2401,179.9792,0.8198,147.6652,1542128,156,-1.1363,0.7088,100,1542128,118,90,174.5597,78,1.8258,0.5477,0.9904,00378-1809-01_PART_1_OF_1_CHAL10_SB_5623AB5D.jpg
10128,150.0253,14.1936,118,102,191,192.1259,95.9617,191.9708,95.5298,394.3503,119,57,147,78,153.2962,84.1206,179.9606,0.8184,147.411,1519456,154,-1.0498,0.6866,100,1519456,119,104,4.2795,78,1.8223,0.5487,0.9899,00378-1809-01_PART_1_OF_1_CHAL10_SF_5623AB5D.jpg
10141,146.215,15.0356,118,85,186,192.0486,95.9541,192.0115,95.612,395.1787,118,57,148,78,153.5017,84.1158,179.9114,0.816,148.0844,1482766,150,-0.9139,0.6129,100,1482766,118,94,178.0651,78,1.8249,0.548,0.9898,00378-1811-01_PART_1_OF_1_CHAL10_SB_5123A8BD.jpg
10141,145.2445,14.0598,118,93,191,191.9282,95.9152,192.2857,95.4363,394.3503,118,57,147,78,153.3902,84.177,0.0332,0.8195,147.411,1472924,148,-0.4581,0.1756,100,1472924,118,94,175.7205,78,1.8222,0.5488,0.9904,00378-1811-01_PART_1_OF_1_CHAL10_SF_5123A8BD.jpg
10052,138.575,16.6953,118,45,188,191.9045,95.9153,191.2454,95.546,392.3503,119,57,146,78,152.6848,83.8237,179.9431,0.8206,146.8741,1392956,141,-0.8963,1.9735,100,1392956,119,88,173.746,78,1.8215,0.549,0.9896,00378-1813-01_PART_1_OF_1_CHAL10_SB_4823A43D.jpg
10074,136.7708,12.3232,118,59,179,191.8293,96.1369,191.5666,95.8832,395.4214,118,57,147,78,153.0223,83.8219,179.8295,0.8096,147.411,1377829,138,-0.2815,0.4754,100,1377829,118,93,175.7205,78,1.8256,0.5478,0.9881,00378-1813-01_PART_1_OF_1_CHAL10_SF_4823A43D.jpg
10193,155.583,16.4828,118,94,202,191.9689,95.9791,191.7394,95.6691,395.1787,118,57,148,78,154.0451,84.2489,179.9672,0.8202,148.2734,1585858,160,-1.217,0.9691,100,1585858,118,101,3.4799,78,1.8285,0.5469,0.9905,00378-1815-01_PART_1_OF_1_CHAL10_SB_4423A22D.jpg
10215,154.6269,15.2341,118,113,193,192.0002,95.9104,191.8095,95.5483,396.8356,118,56,148,79,154.0371,84.4351,179.9741,0.8151,148.2734,1579514,159,-1.1839,1.1734,100,1579514,118,101,3.4799,79,1.8243,0.5481,0.9866,00378-1815-01_PART_1_OF_1_CHAL10_SF_4423A22D.jpg
10185,132.7677,15.9181,118,60,187,192.0692,95.9412,191.6614,95.6483,395.1787,118,57,148,78,153.9091,84.2571,179.9641,0.8196,148.2161,1352239,134,-0.5119,1.4559,100,1352239,118,93,176.9059,78,1.8267,0.5474,0.9907,00378-1819-01_PART_1_OF_1_CHAL10_SB_3F239FBC.jpg
10202,129.9396,12.7428,118,69,182,192.0137,95.9683,191.9068,95.412,395.1787,118,57,148,78,154.198,84.2397,0.0106,0.8209,148.3375,1325644,130,0.2727,1.1381,100,1325644,118,91,176.1345,78,1.8305,0.5463,0.9907,00378-1819-01_PART_1_OF_1_CHAL10_SF_3F239FBC.jpg
10005,133.1506,15.8659,118,46,187,191.8328,96.0251,191.7485,95.6563,393.4214,119,57,146,78,152.5759,83.4913,0.1852,0.8123,146.7685,1332172,135,-1.182,3.587,100,1332172,119,88,174.134,78,1.8274,0.5472,0.9871,00378-1821-01_PART_1_OF_1_CHAL10_SB_4D23A6AD.jpg
9990,133.6756,13.9293,118,55,184,192.0204,95.7267,191.5584,95.2267,394.8356,119,57,146,78,152.7438,83.2745,179.7583,0.8053,146.7685,1335419,135,-0.4578,2.2214,100,1335419,119,103,5.866,78,1.8342,0.5452,0.9856,00378-1821-01_PART_1_OF_1_CHAL10_SF_4D23A6AD.jpg
10068,140.9757,15.5418,118,60,189,191.8819,96.0696,191.3522,95.7434,394.0071,118,57,147,78,152.911,83.8329,0.1709,0.815,147.2753,1419343,144,-0.5438,0.6979,100,1419343,118,95,176.4965,78,1.824,0.5482,0.9887,00378-1823-01_PART_1_OF_1_CHAL10_SB_D723EBAF.jpg
10041,141.8747,13.6059,118,42,187,191.7709,96.1278,191.4834,95.5478,394.5929,119,57,146,78,152.9506,83.5865,179.8506,0.8104,146.8741,1424564,144,-0.343,0.092,100,1424564,119,87,173.746,78,1.8298,0.5465,0.9878,00378-1823-01_PART_1_OF_1_CHAL10_SF_D723EBAF.jpg
8996,152.6291,14.9248,118,105,197,191.913,96.0196,192.5694,95.5617,352.4335,138,43,108,106,107.6371,106.4137,179.4475,0.9101,108.7842,1373051,156,-1.0293,0.7493,100,1373051,144,122,29.1569,106,1.0115,0.9886,0.9849,00378-2072-01_PART_1_OF_1_CHAL10_SB_8621435A.jpg
